contractSymbol,optionType,expiration,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL240621C00175000,put,2024-06-21,2022-12-09 19:50:16,175.0,15.0,14.1,14.75,0.72999954,5.115624,52,7814,0.36417261810302737,False,REGULAR,USD
AAPL240621C00180000,put,2024-06-21,2022-12-09 18:52:44,180.0,13.65,12.35,13.25,0.87999916,6.8911443,5,5126,0.3594424407958984,False,REGULAR,USD
AAPL240621C00185000,put,2024-06-21,2022-12-09 20:54:55,185.0,11.2,11.2,12.1,0.5999994,5.660372,14,3161,0.358404853515625,False,REGULAR,USD
AAPL240621C00190000,put,2024-06-21,2022-12-09 20:30:04,190.0,10.6,9.8,10.65,0.3000002,2.9126232,32,4075,0.3512638116455078,False,REGULAR,USD
AAPL240621C00195000,put,2024-06-21,2022-12-09 19:38:29,195.0,9.62,8.85,9.8,0.47000027,5.136615,27,3017,0.3520877780151367,False,REGULAR,USD
AAPL240621C00200000,put,2024-06-21,2022-12-09 20:53:34,200.0,8.2,7.6,8.55,0.0,0.0,80,7645,0.3450077706909179,False,REGULAR,USD
AAPL240621C00205000,put,2024-06-21,2022-12-09 20:20:48,205.0,7.45,6.9,7.75,0.4499998,6.428569,12,1280,0.34400070068359373,False,REGULAR,USD
AAPL240621C00210000,put,2024-06-21,2022-12-09 20:19:54,210.0,6.68,6.15,7.0,0.32999992,5.1968493,108,2604,0.34268845794677727,False,REGULAR,USD
AAPL240621C00215000,put,2024-06-21,2022-12-09 20:11:17,215.0,5.92,5.25,6.05,0.52,9.629629,26,1894,0.33624931335449215,False,REGULAR,USD
AAPL240621C00220000,put,2024-06-21,2022-12-09 20:18:59,220.0,5.19,4.8,5.2,0.59000015,12.826091,32,1574,0.33005430694580074,False,REGULAR,USD
AAPL240621C00225000,put,2024-06-21,2022-12-09 20:50:57,225.0,4.37,4.2,4.7,0.17000008,4.0476213,51,2259,0.32971861694335935,False,REGULAR,USD
AAPL240621C00230000,put,2024-06-21,2022-12-09 20:36:44,230.0,4.0,3.75,4.4,0.1500001,3.8961065,58,1773,0.3328313787841797,False,REGULAR,USD
AAPL240621C00235000,put,2024-06-21,2022-12-09 18:51:27,235.0,3.63,3.2,3.75,0.2800002,8.358215,11,568,0.32691102783203124,False,REGULAR,USD
AAPL240621C00240000,put,2024-06-21,2022-12-09 18:51:40,240.0,3.22,2.82,3.15,0.29999995,10.273971,14,961,0.32044136596679684,False,REGULAR,USD
AAPL240621C00245000,put,2024-06-21,2022-12-09 19:40:45,245.0,2.86,2.54,3.05,0.18999982,7.116098,3,1599,0.32617861328125,False,REGULAR,USD
AAPL240621C00250000,put,2024-06-21,2022-12-09 20:21:16,250.0,2.48,2.28,2.65,0.1400001,5.9829106,16,4972,0.3228827478027343,False,REGULAR,USD
AAPL240621C00255000,put,2024-06-21,2022-12-06 15:04:12,255.0,2.37,2.0,2.41,0.0,0.0,2,147,0.32330998962402335,False,REGULAR,USD
AAPL240621C00260000,put,2024-06-21,2022-12-07 16:59:51,260.0,1.91,1.71,2.15,0.0,0.0,2,1047,0.32233343688964833,False,REGULAR,USD
AAPL240621C00265000,put,2024-06-21,2022-12-09 15:20:29,265.0,1.5,1.58,1.95,-0.15999997,-9.638553,2,188,0.32257757507324214,False,REGULAR,USD
AAPL240621C00270000,put,2024-06-21,2022-12-08 20:27:46,270.0,1.53,1.3,1.73,0.0,0.0,1,1497,0.32129584960937496,False,REGULAR,USD
AAPL240621C00275000,put,2024-06-21,2022-11-29 16:39:20,275.0,1.45,1.14,1.56,0.0,0.0,3,104,0.3211127459716796,False,REGULAR,USD
AAPL240621C00280000,put,2024-06-21,2022-12-06 18:46:37,280.0,1.33,1.09,1.45,0.0,0.0,5,369,0.3228827478027343,False,REGULAR,USD
AAPL240621C00285000,put,2024-06-21,2022-12-07 16:48:49,285.0,1.07,0.99,1.32,0.0,0.0,4,30,0.3232489550781249,False,REGULAR,USD
AAPL240621C00290000,put,2024-06-21,2022-11-29 20:06:13,290.0,1.0,0.88,1.2,0.0,0.0,10,1294,0.32349309326171866,False,REGULAR,USD
AAPL240621C00300000,put,2024-06-21,2022-12-09 17:52:59,300.0,0.88,0.72,1.0,0.029999971,3.5294082,35,2267,0.32434757690429683,False,REGULAR,USD
AAPL240621C00310000,put,2024-06-21,2022-12-09 20:57:38,310.0,0.65,0.58,0.84,-0.07000005,-9.722229,31,689,0.32556826782226556,False,REGULAR,USD
AAPL240621C00320000,put,2024-06-21,2022-12-09 19:31:23,320.0,0.6,0.51,0.69,0.02000004,3.448283,6,9479,0.3254461987304687,False,REGULAR,USD
AAPL250117C00050000,call,2025-01-17,2022-12-09 20:54:54,50.0,97.16,94.8,98.2,0.14000702,0.14430739,1,441,0.6210975390625001,True,REGULAR,USD
AAPL250117C00055000,call,2025-01-17,2022-12-09 17:00:16,55.0,95.03,90.55,94.05,4.3399963,4.785529,1,1545,0.6026651062011721,True,REGULAR,USD
AAPL250117C00060000,call,2025-01-17,2022-12-01 20:26:56,60.0,93.84,86.15,89.9,0.0,0.0,99,415,0.5805706005859376,True,REGULAR,USD
AAPL250117C00065000,call,2025-01-17,2022-12-07 19:30:01,65.0,83.12,82.1,85.8,0.0,0.0,4,508,0.5645185150146486,True,REGULAR,USD
AAPL250117C00070000,call,2025-01-17,2022-12-08 15:45:57,70.0,80.0,78.2,81.75,0.0,0.0,1,827,0.5502364312744141,True,REGULAR,USD
AAPL250117C00075000,call,2025-01-17,2022-12-09 17:48:41,75.0,78.25,74.7,77.5,1.9000015,2.4885416,1,1508,0.537236072998047,True,REGULAR,USD
AAPL250117C00080000,call,2025-01-17,2022-12-09 20:59:24,80.0,72.5,71.1,73.55,-0.3899994,-0.535052,7,446,0.5252427847290039,True,REGULAR,USD
AAPL250117C00085000,call,2025-01-17,2022-12-08 16:00:35,85.0,69.1,67.15,69.95,0.0,0.0,10,471,0.5119677709960937,True,REGULAR,USD
AAPL250117C00090000,call,2025-01-17,2022-12-07 20:04:50,90.0,63.37,63.55,65.0,0.0,0.0,358,446,0.5021412091064454,True,REGULAR,USD
AAPL250117C00095000,call,2025-01-17,2022-12-07 20:04:15,95.0,59.85,60.25,62.35,0.0,0.0,190,2863,0.5076038009643554,True,REGULAR,USD
AAPL250117C00100000,call,2025-01-17,2022-12-09 17:36:24,100.0,60.24,57.1,58.8,1.7400017,2.974362,32,4646,0.49429826995849613,True,REGULAR,USD
AAPL250117C00105000,call,2025-01-17,2022-12-09 20:36:14,105.0,55.4,53.15,55.25,2.1000023,3.939967,2,97,0.48016877258300783,True,REGULAR,USD
AAPL250117C00110000,call,2025-01-17,2022-12-09 18:33:44,110.0,52.6,50.35,51.9,3.0900002,6.241164,10,849,0.46845013977050787,True,REGULAR,USD
AAPL250117C00115000,call,2025-01-17,2022-12-09 16:45:56,115.0,50.0,46.8,48.75,2.2000008,4.602512,2,755,0.458837198791504,True,REGULAR,USD
AAPL250117C00120000,call,2025-01-17,2022-12-09 20:26:32,120.0,45.9,44.0,45.75,1.8500023,4.199778,6,2683,0.45026184509277345,True,REGULAR,USD
AAPL250117C00125000,call,2025-01-17,2022-12-09 15:09:02,125.0,41.73,40.85,42.8,0.72999954,1.7804867,1,833,0.44125924957275386,True,REGULAR,USD
AAPL250117C00130000,call,2025-01-17,2022-12-09 20:56:29,130.0,39.04,38.3,39.8,0.09000015,0.23106585,92,1354,0.4304866522216797,True,REGULAR,USD
AAPL250117C00135000,call,2025-01-17,2022-12-09 20:50:22,135.0,36.5,36.2,37.05,-0.08000183,-0.21870373,39,7011,0.42201810897827147,True,REGULAR,USD
AAPL250117C00140000,call,2025-01-17,2022-12-09 20:54:56,140.0,33.85,33.4,34.65,0.099998474,0.29629177,40,3132,0.4169369830322265,True,REGULAR,USD
AAPL250117C00145000,call,2025-01-17,2022-12-09 20:55:58,145.0,30.65,30.75,31.7,-0.5,-1.6051365,44,4098,0.40369248657226564,False,REGULAR,USD
AAPL250117C00150000,call,2025-01-17,2022-12-09 19:39:43,150.0,29.9,28.25,29.35,1.3500004,4.728548,35,3305,0.39694816925048826,False,REGULAR,USD
AAPL250117C00155000,call,2025-01-17,2022-12-09 20:58:22,155.0,26.99,26.0,27.55,0.48999977,1.8490556,15,3254,0.395788512878418,False,REGULAR,USD
AAPL250117C00160000,call,2025-01-17,2022-12-09 20:52:24,160.0,24.5,24.05,25.25,0.19000053,0.78157353,68,5889,0.38730471099853514,False,REGULAR,USD
AAPL250117C00165000,call,2025-01-17,2022-12-09 19:25:45,165.0,23.6,22.0,23.6,0.8999996,3.964756,16,2309,0.3856110023498534,False,REGULAR,USD
AAPL250117C00170000,call,2025-01-17,2022-12-09 20:59:24,170.0,20.75,20.5,21.15,0.0,0.0,50,2242,0.37305314453125,False,REGULAR,USD
AAPL250117C00175000,call,2025-01-17,2022-12-09 19:22:27,175.0,19.9,18.5,20.0,1.1000004,5.851066,31,3503,0.37518935363769534,False,REGULAR,USD
AAPL250117C00180000,call,2025-01-17,2022-12-09 19:07:55,180.0,17.67,16.9,18.05,0.030000687,0.17007193,6,3046,0.36646141357421874,False,REGULAR,USD
AAPL250117C00185000,call,2025-01-17,2022-12-09 18:15:54,185.0,16.7,15.45,16.5,0.6500015,4.049854,1,2281,0.36154813262939456,False,REGULAR,USD
AAPL250117C00190000,call,2025-01-17,2022-12-09 19:25:57,190.0,15.36,14.0,15.45,0.80999947,5.5670066,10,2669,0.3618533053588867,False,REGULAR,USD
AAPL250117C00195000,call,2025-01-17,2022-12-09 20:57:45,195.0,13.35,12.85,14.05,0.010000229,0.07496423,31,1014,0.3567416621398925,False,REGULAR,USD
AAPL250117C00200000,call,2025-01-17,2022-12-09 20:45:12,200.0,12.5,11.65,12.95,0.35000038,2.8806617,30,6132,0.3544986425781249,False,REGULAR,USD
AAPL250117C00205000,call,2025-01-17,2022-12-09 20:55:39,205.0,11.17,10.45,11.5,0.6199999,5.876776,122,72,0.3465336343383788,False,REGULAR,USD
AAPL250117C00210000,call,2025-01-17,2022-12-09 19:34:28,210.0,10.58,9.6,10.6,0.5799999,5.799999,32,1038,0.3450077706909179,False,REGULAR,USD
AAPL250117C00215000,call,2025-01-17,2022-12-09 19:29:19,215.0,9.73,8.5,9.8,0.22999954,2.4210477,4,400,0.34400070068359373,False,REGULAR,USD
AAPL250117C00220000,call,2025-01-17,2022-12-09 17:36:34,220.0,8.9,7.95,8.85,0.6999998,8.536583,6,2506,0.3399724206542969,False,REGULAR,USD
AAPL250117C00225000,call,2025-01-17,2022-12-09 16:32:17,225.0,8.0,7.0,7.9,0.3000002,3.8961065,2,755,0.3349065533447265,False,REGULAR,USD
AAPL250117C00230000,call,2025-01-17,2022-12-09 20:46:37,230.0,7.05,6.35,7.25,0.25,3.6764703,4,919,0.3335332760620118,False,REGULAR,USD
AAPL250117C00235000,call,2025-01-17,2022-12-09 20:20:48,235.0,6.53,5.85,6.7,0.4000001,6.525287,8,255,0.3330755169677735,False,REGULAR,USD
AAPL250117C00240000,call,2025-01-17,2022-12-09 20:39:01,240.0,5.9,5.25,6.05,0.5,9.259259,67,660,0.3301458587646484,False,REGULAR,USD
AAPL250117C00245000,call,2025-01-17,2022-12-09 20:11:17,245.0,5.49,4.8,5.5,0.48999977,9.799995,39,326,0.32813171874999997,False,REGULAR,USD
AAPL250117C00250000,call,2025-01-17,2022-12-09 20:18:59,250.0,4.97,4.65,5.1,0.20999956,4.411755,45,1071,0.32816223602294914,False,REGULAR,USD
AAPL250117C00255000,call,2025-01-17,2022-12-09 20:50:57,255.0,4.35,3.95,4.6,0.099999905,2.352939,50,61,0.325629302368164,False,REGULAR,USD
AAPL250117C00260000,call,2025-01-17,2022-12-09 20:36:44,260.0,4.12,3.5,4.4,0.21999979,5.6410203,42,489,0.3284979260253906,False,REGULAR,USD
AAPL250117C00265000,call,2025-01-17,2022-12-07 15:28:14,265.0,3.5,3.2,3.9,0.0,0.0,1,72,0.3245611978149413,False,REGULAR,USD
AAPL250117C00270000,call,2025-01-17,2022-12-08 18:01:19,270.0,3.25,2.83,3.65,0.0,0.0,2,289,0.32541568145751953,False,REGULAR,USD
AAPL250117C00275000,call,2025-01-17,2022-12-09 20:08:46,275.0,3.1,2.58,3.25,0.089999914,2.9900303,14,191,0.32221136779785153,False,REGULAR,USD
AAPL250117C00280000,call,2025-01-17,2022-12-09 20:21:16,280.0,2.87,2.3,3.05,0.03999996,1.4134263,4,535,0.3232489550781249,False,REGULAR,USD
AAPL250117C00285000,call,2025-01-17,2022-12-07 14:42:51,285.0,2.59,2.3,3.0,0.0,0.0,1,105,0.32776551147460936,False,REGULAR,USD
AAPL250117C00290000,call,2025-01-17,2022-12-07 15:04:25,290.0,2.45,1.99,2.61,0.0,0.0,2,357,0.32294378234863275,False,REGULAR,USD
AAPL250117C00300000,call,2025-01-17,2022-12-09 15:56:24,300.0,2.02,1.8,2.21,0.01999998,0.99999905,70,2358,0.3219672296142577,False,REGULAR,USD
AAPL250117C00310000,call,2025-01-17,2022-12-09 20:10:02,310.0,1.81,1.6,1.93,0.15999997,9.696968,3,3149,0.32294378234863275,False,REGULAR,USD
AAPL250117C00050000,put,2025-01-17,2022-12-09 20:54:54,50.0,97.16,94.8,98.2,0.14000702,0.14430739,1,441,0.6210975390625001,True,REGULAR,USD
AAPL250117C00055000,put,2025-01-17,2022-12-09 17:00:16,55.0,95.03,90.55,94.05,4.3399963,4.785529,1,1545,0.6026651062011721,True,REGULAR,USD
AAPL250117C00060000,put,2025-01-17,2022-12-01 20:26:56,60.0,93.84,86.15,89.9,0.0,0.0,99,415,0.5805706005859376,True,REGULAR,USD
AAPL250117C00065000,put,2025-01-17,2022-12-07 19:30:01,65.0,83.12,82.1,85.8,0.0,0.0,4,508,0.5645185150146486,True,REGULAR,USD
AAPL250117C00070000,put,2025-01-17,2022-12-08 15:45:57,70.0,80.0,78.2,81.75,0.0,0.0,1,827,0.5502364312744141,True,REGULAR,USD
AAPL250117C00075000,put,2025-01-17,2022-12-09 17:48:41,75.0,78.25,74.7,77.5,1.9000015,2.4885416,1,1508,0.537236072998047,True,REGULAR,USD
AAPL250117C00080000,put,2025-01-17,2022-12-09 20:59:24,80.0,72.5,71.1,73.55,-0.3899994,-0.535052,7,446,0.5252427847290039,True,REGULAR,USD
AAPL250117C00085000,put,2025-01-17,2022-12-08 16:00:35,85.0,69.1,67.15,69.95,0.0,0.0,10,471,0.5119677709960937,True,REGULAR,USD
AAPL250117C00090000,put,2025-01-17,2022-12-07 20:04:50,90.0,63.37,63.55,65.0,0.0,0.0,358,446,0.5021412091064454,True,REGULAR,USD
AAPL250117C00095000,put,2025-01-17,2022-12-07 20:04:15,95.0,59.85,60.25,62.35,0.0,0.0,190,2863,0.5076038009643554,True,REGULAR,USD
AAPL250117C00100000,put,2025-01-17,2022-12-09 17:36:24,100.0,60.24,57.1,58.8,1.7400017,2.974362,32,4646,0.49429826995849613,True,REGULAR,USD
AAPL250117C00105000,put,2025-01-17,2022-12-09 20:36:14,105.0,55.4,53.15,55.25,2.1000023,3.939967,2,97,0.48016877258300783,True,REGULAR,USD
AAPL250117C00110000,put,2025-01-17,2022-12-09 18:33:44,110.0,52.6,50.35,51.9,3.0900002,6.241164,10,849,0.46845013977050787,True,REGULAR,USD
AAPL250117C00115000,put,2025-01-17,2022-12-09 16:45:56,115.0,50.0,46.8,48.75,2.2000008,4.602512,2,755,0.458837198791504,True,REGULAR,USD
AAPL250117C00120000,put,2025-01-17,2022-12-09 20:26:32,120.0,45.9,44.0,45.75,1.8500023,4.199778,6,2683,0.45026184509277345,True,REGULAR,USD
AAPL250117C00125000,put,2025-01-17,2022-12-09 15:09:02,125.0,41.73,40.85,42.8,0.72999954,1.7804867,1,833,0.44125924957275386,True,REGULAR,USD
AAPL250117C00130000,put,2025-01-17,2022-12-09 20:56:29,130.0,39.04,38.3,39.8,0.09000015,0.23106585,92,1354,0.4304866522216797,True,REGULAR,USD
AAPL250117C00135000,put,2025-01-17,2022-12-09 20:50:22,135.0,36.5,36.2,37.05,-0.08000183,-0.21870373,39,7011,0.42201810897827147,True,REGULAR,USD
AAPL250117C00140000,put,2025-01-17,2022-12-09 20:54:56,140.0,33.85,33.4,34.65,0.099998474,0.29629177,40,3132,0.4169369830322265,True,REGULAR,USD
AAPL250117C00145000,put,2025-01-17,2022-12-09 20:55:58,145.0,30.65,30.75,31.7,-0.5,-1.6051365,44,4098,0.40369248657226564,False,REGULAR,USD
AAPL250117C00150000,put,2025-01-17,2022-12-09 19:39:43,150.0,29.9,28.25,29.35,1.3500004,4.728548,35,3305,0.39694816925048826,False,REGULAR,USD
AAPL250117C00155000,put,2025-01-17,2022-12-09 20:58:22,155.0,26.99,26.0,27.55,0.48999977,1.8490556,15,3254,0.395788512878418,False,REGULAR,USD
AAPL250117C00160000,put,2025-01-17,2022-12-09 20:52:24,160.0,24.5,24.05,25.25,0.19000053,0.78157353,68,5889,0.38730471099853514,False,REGULAR,USD
AAPL250117C00165000,put,2025-01-17,2022-12-09 19:25:45,165.0,23.6,22.0,23.6,0.8999996,3.964756,16,2309,0.3856110023498534,False,REGULAR,USD
AAPL250117C00170000,put,2025-01-17,2022-12-09 20:59:24,170.0,20.75,20.5,21.15,0.0,0.0,50,2242,0.37305314453125,False,REGULAR,USD
AAPL250117C00175000,put,2025-01-17,2022-12-09 19:22:27,175.0,19.9,18.5,20.0,1.1000004,5.851066,31,3503,0.37518935363769534,False,REGULAR,USD
AAPL250117C00180000,put,2025-01-17,2022-12-09 19:07:55,180.0,17.67,16.9,18.05,0.030000687,0.17007193,6,3046,0.36646141357421874,False,REGULAR,USD
AAPL250117C00185000,put,2025-01-17,2022-12-09 18:15:54,185.0,16.7,15.45,16.5,0.6500015,4.049854,1,2281,0.36154813262939456,False,REGULAR,USD
AAPL250117C00190000,put,2025-01-17,2022-12-09 19:25:57,190.0,15.36,14.0,15.45,0.80999947,5.5670066,10,2669,0.3618533053588867,False,REGULAR,USD
AAPL250117C00195000,put,2025-01-17,2022-12-09 20:57:45,195.0,13.35,12.85,14.05,0.010000229,0.07496423,31,1014,0.3567416621398925,False,REGULAR,USD
AAPL250117C00200000,put,2025-01-17,2022-12-09 20:45:12,200.0,12.5,11.65,12.95,0.35000038,2.8806617,30,6132,0.3544986425781249,False,REGULAR,USD
AAPL250117C00205000,put,2025-01-17,2022-12-09 20:55:39,205.0,11.17,10.45,11.5,0.6199999,5.876776,122,72,0.3465336343383788,False,REGULAR,USD
